Row Number,Customer ID,First Name,State,Gender,Age,Salary,Credit Score,Tenure,Balance,HasCrCard,Card Type,HasLoan,HasFD,Num Of Products,IsActiveMember,Exited,Complain,Count of Complains,Satisfaction Score,Point Earned,Preferred Channel
10577,DL10577,Shivam,Delhi,Male,38,36000,729,8,248944.01,1,Gold,0,1,2,1,0,0,0,4,90,Mobile
10578,MH10578,Suraj,Maharashtra,Male,38,87000,674,3,96646.4,1,Platinum,0,1,2,1,0,0,0,6,110,Phone
10579,DL10579,Khushi,Delhi,Female,35,200000,635,9,19558.47,1,Silver,0,0,1,1,0,0,0,7,120,Email
10580,KA10580,Varsha,Karnataka,Female,50,51000,614,4,151313.58,0,Not Applicable,0,1,1,1,0,0,0,6,110,Email
10581,DL10581,Ashok,Delhi,Male,54,189000,661,4,208317.84,0,Not Applicable,0,0,0,1,0,0,0,4,90,Phone
10582,MH10582,Vivaan,Maharashtra,Male,46,113000,635,1,173811.42,1,Silver,0,0,1,1,0,0,0,8,130,Phone
10583,TN10583,Nitya,Tamil Nadu,Female,31,117000,686,2,240476.89,1,Gold,0,1,2,1,0,0,0,6,110,Phone
10584,MH10584,Nandini,Maharashtra,Female,61,171000,590,3,24150.16,1,Platinum,0,0,1,0,1,0,0,3,80,Email
10585,DL10585,Mahesh,Delhi,Male,55,90000,753,8,108429.57,0,Not Applicable,0,0,0,1,0,0,0,9,140,Mobile
10586,TN10586,Mohan,Tamil Nadu,Male,27,187000,692,1,32557.04,1,Platinum,0,0,1,1,0,0,0,7,120,Mobile
10587,TN10587,Om,Tamil Nadu,Male,54,40000,732,1,158996.85,1,Gold,0,1,2,1,0,0,0,4,90,Mobile
10588,KA10588,Om,Karnataka,Male,47,199000,768,3,114233.39,1,Silver,1,1,3,1,0,0,0,4,90,Mobile
10589,TN10589,Deepak,Tamil Nadu,Male,56,138000,637,6,83504.81,1,Silver,0,1,2,1,0,0,0,8,130,Mobile
10590,MH10590,Diya,Maharashtra,Female,58,51000,615,6,60489.83,1,Silver,0,1,2,1,0,0,0,10,150,Email
10591,MH10591,Khushi,Maharashtra,Female,56,57000,691,9,51674.94,1,Silver,1,0,2,1,0,0,0,9,140,Email
10592,WB10592,Pallavi,West Bengal,Female,38,100000,700,4,12566.27,1,Platinum,0,1,2,1,0,1,20,9,50,Mobile
10593,DL10593,Bharat,Delhi,Male,68,26000,551,2,47755.61,1,Silver,1,0,2,0,1,0,0,1,70,Phone
10594,MH10594,Farah,Maharashtra,Female,56,21000,510,4,0,1,Silver,0,0,1,0,1,0,0,9,140,Email
10595,MH10595,Neha,Maharashtra,Female,49,180000,600,9,204699.83,1,Platinum,0,1,2,1,0,0,0,6,110,Branch
10596,TN10596,Suraj,Tamil Nadu,Male,33,108000,679,4,209453.37,0,Not Applicable,0,0,0,1,0,0,0,9,140,Email
10597,KA10597,Tina,Karnataka,Female,56,68000,600,2,48522.25,1,Silver,0,0,1,0,1,1,16,3,0,Mobile
10598,MH10598,Divya,Maharashtra,Female,56,138000,708,1,184498.38,1,Platinum,0,1,2,1,0,0,0,6,110,Email
10599,TN10599,Madhuri,Tamil Nadu,Female,31,122000,662,1,219810.56,1,Platinum,1,0,2,1,0,0,0,5,100,Mobile
10600,MH10600,Jyoti,Maharashtra,Female,65,147000,552,9,0,0,Not Applicable,0,1,1,0,1,1,11,3,8,Mobile
10601,TN10601,Arvind,Tamil Nadu,Male,36,105000,701,5,51001.56,1,Silver,0,0,1,1,0,1,2,4,90,Email
10602,MH10602,Gopal,Maharashtra,Male,32,95000,709,1,105488.72,1,Gold,0,1,2,1,0,1,8,4,24,Email
10603,MH10603,Shivam,Maharashtra,Male,36,167000,732,2,191531.26,1,Gold,1,0,2,1,0,1,26,8,28,Mobile
10604,MH10604,Amit,Maharashtra,Male,26,60000,705,2,131146.68,1,Gold,0,1,2,1,0,0,0,6,110,Branch
10605,MH10605,Om,Maharashtra,Male,56,44000,748,6,85057.17,1,Platinum,1,1,3,1,0,0,0,4,90,Phone
10606,MH10606,Manish,Maharashtra,Male,33,31000,673,6,48139.47,0,Not Applicable,0,1,1,1,0,1,10,10,80,Mobile
10607,DL10607,Om,Delhi,Male,57,109000,686,2,173544.84,0,Not Applicable,0,0,0,1,0,0,0,5,100,Phone
10608,TN10608,Sai,Tamil Nadu,Male,32,83000,725,6,208755.56,0,Not Applicable,0,0,0,1,0,0,0,7,120,Mobile
10609,TN10609,Nandini,Tamil Nadu,Female,44,183000,668,8,188188.37,1,Platinum,0,1,2,1,0,0,0,4,90,Phone
10610,KA10610,Ankit,Karnataka,Male,60,186000,680,10,111791.11,1,Gold,0,1,2,1,0,0,0,8,130,Phone
10611,WB10611,Shivam,West Bengal,Male,30,135000,665,6,226056.54,1,Gold,0,0,1,1,0,0,0,5,100,Email
10612,MH10612,Nikhil,Maharashtra,Male,76,27000,599,5,46699.42,1,Silver,0,1,2,1,1,1,28,3,0,Phone
10613,MH10613,Meera,Maharashtra,Female,33,193000,661,5,178876.32,1,Silver,0,0,1,1,0,0,0,5,100,Email
10614,TN10614,Naveen,Tamil Nadu,Male,71,160000,434,1,27497.16,1,Silver,0,0,1,1,1,0,0,6,110,Mobile
10615,KA10615,Payal,Karnataka,Female,40,183000,726,10,21556.99,0,Not Applicable,0,0,0,1,0,0,0,6,110,Phone
10616,DL10616,Ananya,Delhi,Female,37,161000,737,5,222110.16,1,Silver,1,0,2,1,0,0,0,5,100,Mobile
10617,TN10617,Aarohi,Tamil Nadu,Female,45,170000,723,2,0,0,Not Applicable,0,0,0,1,0,0,0,8,130,Mobile
10618,TN10618,Kavita,Tamil Nadu,Female,77,181000,600,3,0,1,Platinum,1,0,2,0,1,1,11,4,58,Branch
10619,DL10619,Rohan,Delhi,Male,38,73000,695,7,0,1,Silver,1,1,3,1,0,1,13,4,14,Phone
10620,MH10620,Aarohi,Maharashtra,Female,52,62000,666,9,172485.7,1,Silver,0,1,2,1,0,0,0,6,110,Email
10621,DL10621,Neel,Delhi,Male,38,55000,647,5,214436.49,1,Silver,1,1,3,1,0,0,0,5,100,Mobile
10622,MH10622,Tarun,Maharashtra,Male,39,106000,710,5,84938.21,1,Silver,1,0,2,1,0,0,0,10,150,Phone
10623,MH10623,Rashmi,Maharashtra,Female,31,99000,639,2,17315.76,0,Not Applicable,1,1,2,1,0,0,0,8,130,Mobile
10624,TN10624,Mohan,Tamil Nadu,Male,43,169000,685,4,13822.08,0,Not Applicable,0,0,0,1,0,0,0,4,90,Mobile
10625,MH10625,Ritika,Maharashtra,Female,42,161000,746,10,141051.24,1,Gold,0,1,2,1,0,1,6,6,48,Phone
10626,DL10626,Deepak,Delhi,Male,40,192000,710,1,87686.25,1,Gold,1,0,2,1,0,0,0,4,90,Email
10627,KA10627,Jyoti,Karnataka,Female,51,124000,548,3,0,1,Silver,0,1,2,0,1,0,0,9,230,Mobile
10628,KA10628,Dinesh,Karnataka,Male,60,120000,660,2,34694.68,1,Platinum,0,1,2,1,0,0,0,10,150,Branch
10629,TN10629,Manisha,Tamil Nadu,Female,40,72000,716,10,181852.01,1,Gold,0,1,2,1,0,0,0,6,110,Mobile
10630,TN10630,Yogesh,Tamil Nadu,Male,50,107000,740,1,26765.04,1,Silver,0,0,1,1,0,0,0,6,110,Mobile
10631,TN10631,Prakash,Tamil Nadu,Male,52,158000,687,1,34407.7,1,Gold,0,1,2,1,0,0,0,8,130,Email
10632,TN10632,Farah,Tamil Nadu,Female,39,199000,697,5,218982.24,1,Silver,1,0,2,1,0,0,0,10,150,Email
10633,KA10633,Gopal,Karnataka,Male,57,171000,486,1,43105.4,0,Not Applicable,1,1,2,0,1,1,30,6,60,Email
10634,KA10634,Gopal,Karnataka,Male,57,16000,503,1,0,0,Not Applicable,0,0,0,0,1,1,26,6,0,Mobile
10635,TN10635,Sandeep,Tamil Nadu,Male,26,78000,713,5,0,1,Silver,0,0,1,1,0,0,0,10,150,Mobile
10636,TN10636,Umesh,Tamil Nadu,Male,60,168000,692,8,171689.59,1,Gold,0,1,2,1,0,0,0,9,140,Mobile
10637,MH10637,Nikhil,Maharashtra,Male,51,196000,550,2,29301.35,1,Platinum,0,0,1,0,1,1,30,5,0,Mobile
10638,MH10638,Umesh,Maharashtra,Male,53,144000,685,5,115926.82,1,Gold,0,1,2,1,0,0,0,5,100,Mobile
10639,TN10639,Meenal,Tamil Nadu,Female,25,69000,737,2,51570.77,1,Silver,1,0,2,1,0,0,0,4,90,Mobile
10640,MH10640,Kavita,Maharashtra,Female,51,135000,692,2,64073.91,1,Platinum,0,1,2,1,0,0,0,5,100,Mobile
10641,TN10641,Raj,Tamil Nadu,Male,65,92000,577,1,0,1,Platinum,0,0,1,1,1,1,17,2,0,Phone
10642,MH10642,Sai,Maharashtra,Male,51,89000,747,10,0,1,Platinum,1,0,2,1,0,0,0,6,110,Email
10643,MH10643,Ishaan,Maharashtra,Male,34,191000,684,6,0,1,Silver,0,0,1,1,0,0,0,4,90,Email
10644,KA10644,Pooja,Karnataka,Female,58,199000,600,1,39749.22,1,Platinum,0,1,2,1,1,0,0,2,70,Email
10645,KA10645,Aarav,Karnataka,Male,78,57000,572,1,0,1,Silver,0,0,1,0,1,1,30,2,0,Branch
10646,TN10646,Vaishnavi,Tamil Nadu,Female,44,176000,681,4,201292.57,1,Silver,0,0,1,1,0,0,0,6,110,Branch
10647,TN10647,Nitya,Tamil Nadu,Female,53,106000,578,6,0,1,Silver,1,1,3,1,1,1,25,3,0,Phone
10648,KA10648,Vivaan,Karnataka,Male,53,112000,701,3,216432.14,1,Silver,0,0,1,1,0,0,0,9,140,Branch
10649,MH10649,Umesh,Maharashtra,Male,43,73000,705,7,106137.9,1,Silver,0,0,1,1,0,1,20,7,30,Branch
10650,DL10650,Anirudh,Delhi,Male,36,134000,672,9,190169.06,0,Not Applicable,0,1,1,1,0,1,28,6,4,Mobile
10651,KA10651,Vivaan,Karnataka,Male,39,142000,724,3,241116.34,1,Gold,0,0,1,1,0,0,0,5,100,Phone
10652,TN10652,Manish,Tamil Nadu,Male,53,176000,584,6,7168.45,1,Platinum,0,0,1,0,1,0,0,5,100,Email
10653,KA10653,Rashmi,Karnataka,Female,61,49000,474,3,40235.92,1,Silver,1,0,2,1,1,0,0,7,120,Phone
10654,TN10654,Tarun,Tamil Nadu,Male,57,121000,650,7,55398.76,0,Not Applicable,0,0,0,1,0,0,0,6,110,Mobile
10655,TN10655,Riya,Tamil Nadu,Female,38,58000,600,4,96196.65,1,Gold,0,0,1,1,0,0,0,6,110,Branch
10656,MH10656,Tarun,Maharashtra,Male,51,94000,600,6,0,1,Platinum,1,0,2,1,1,1,30,2,0,Email
10657,DL10657,Ritik,Delhi,Male,39,139000,756,6,56448.78,0,Not Applicable,0,1,1,1,0,0,0,7,120,Email
10658,MH10658,Naveen,Maharashtra,Male,31,169000,782,1,60751.08,1,Platinum,0,0,1,1,0,0,0,5,100,Mobile
10659,KA10659,Rajesh,Karnataka,Male,38,96000,674,2,109231.91,1,Platinum,0,1,2,1,0,1,20,5,10,Mobile
10660,MH10660,Ramesh,Maharashtra,Male,38,121000,723,7,177887.86,1,Silver,0,0,1,1,0,1,22,7,26,Email
10661,MH10661,Anirudh,Maharashtra,Male,33,115000,676,2,214539.37,1,Gold,1,1,3,1,0,0,0,5,100,Email
10662,DL10662,Khushi,Delhi,Female,55,181000,677,4,0,1,Platinum,0,1,2,1,0,0,0,4,90,Branch
10663,MH10663,Raj,Maharashtra,Male,44,165000,642,2,193363.62,1,Platinum,0,1,2,1,0,0,0,6,110,Mobile
10664,KA10664,Sanjay,Karnataka,Male,59,37000,726,6,150479.78,1,Gold,0,1,2,1,0,0,0,4,90,Mobile
10665,DL10665,Mohan,Delhi,Male,76,158000,579,2,0,1,Silver,1,0,2,1,1,1,28,5,0,Email
10666,TN10666,Kartik,Tamil Nadu,Male,61,50000,469,6,0,1,Platinum,0,1,2,0,1,1,19,6,82,Branch
10667,DL10667,Sumit,Delhi,Male,29,126000,683,4,18230.59,1,Gold,0,0,1,1,0,0,0,4,90,Mobile
10668,MH10668,Sonia,Maharashtra,Female,31,112000,628,6,188250.58,1,Silver,0,1,2,1,0,0,0,10,150,Email
10669,WB10669,Ananya,West Bengal,Female,60,42000,650,6,97161.12,1,Gold,0,0,1,1,0,0,0,6,110,Mobile
10670,DL10670,Rohan,Delhi,Male,26,45000,717,2,0,1,Gold,1,1,3,1,0,0,0,8,130,Mobile
10671,DL10671,Neel,Delhi,Male,56,136000,665,6,164379.24,1,Silver,0,0,1,1,0,0,0,5,100,Email
10672,MH10672,Riya,Maharashtra,Female,65,27000,543,2,0,0,Not Applicable,0,1,1,1,1,0,0,2,70,Email
10673,KA10673,Nandini,Karnataka,Female,55,190000,631,5,133536.86,1,Platinum,1,1,3,1,0,0,0,6,110,Email
10674,TN10674,Umesh,Tamil Nadu,Male,31,155000,712,1,209994.15,1,Gold,0,0,1,1,0,0,0,9,140,Email
10675,KA10675,Rekha,Karnataka,Female,41,98000,723,10,0,1,Silver,1,1,3,1,0,0,0,4,90,Email
10676,TN10676,Prakash,Tamil Nadu,Male,29,54000,636,7,180194.42,1,Silver,0,0,1,1,0,0,0,10,150,Mobile
10677,DL10677,Sumit,Delhi,Male,52,120000,644,1,185202.1,1,Silver,0,1,2,1,0,1,3,9,140,Mobile
10678,KA10678,Vivaan,Karnataka,Male,47,116000,682,3,147880.08,1,Platinum,0,1,2,1,0,0,0,6,110,Email
10679,TN10679,Rekha,Tamil Nadu,Female,27,105000,770,9,32314.24,0,Not Applicable,0,0,0,1,0,0,0,4,90,Mobile
10680,KA10680,Suraj,Karnataka,Male,46,164000,644,2,38752.18,1,Silver,0,1,2,1,0,0,0,7,120,Phone
10681,TN10681,Ritik,Tamil Nadu,Male,53,46000,779,8,0,1,Platinum,0,0,1,1,0,0,0,4,90,Phone
10682,DL10682,Anirudh,Delhi,Male,57,57000,687,2,193115.32,0,Not Applicable,0,1,1,1,0,0,0,5,100,Phone
10683,MH10683,Esha,Maharashtra,Female,56,62000,511,1,35381.64,1,Silver,0,0,1,0,1,0,0,9,140,Mobile
10684,KA10684,Vijay,Karnataka,Male,25,33000,626,4,185933.89,1,Silver,0,1,2,1,0,0,0,9,140,Mobile
10685,MH10685,Kavita,Maharashtra,Female,49,55000,827,6,197823.46,0,Not Applicable,0,1,1,1,0,0,0,10,150,Mobile
10686,TN10686,Vihaan,Tamil Nadu,Male,58,198000,494,1,0,1,Platinum,1,0,2,0,1,1,30,5,40,Email
10687,MH10687,Swati,Maharashtra,Female,36,185000,744,2,72225.49,0,Not Applicable,0,0,0,1,0,0,0,6,110,Mobile
10688,DL10688,Aarav,Delhi,Male,27,152000,775,6,215171.2,1,Platinum,1,0,2,1,0,0,0,10,150,Mobile
10689,KA10689,Krishna,Karnataka,Male,25,166000,622,3,119474.5,0,Not Applicable,0,0,0,1,0,0,0,4,90,Mobile
10690,MH10690,Rajesh,Maharashtra,Male,36,157000,718,2,129557.17,1,Silver,0,0,1,1,0,0,0,8,130,Phone
10691,MH10691,Seema,Maharashtra,Female,56,137000,496,5,38246.57,1,Platinum,0,0,1,0,1,1,30,1,0,Phone
10692,KA10692,Naveen,Karnataka,Male,37,123000,630,7,120779.3,1,Silver,0,1,2,1,0,0,0,5,100,Email
10693,TN10693,Pallavi,Tamil Nadu,Female,49,86000,731,7,0,0,Not Applicable,0,1,1,1,0,0,0,7,120,Branch
10694,TN10694,Prakash,Tamil Nadu,Male,62,19000,562,2,14116.93,0,Not Applicable,0,0,0,1,1,1,28,3,0,Phone
10695,MH10695,Dinesh,Maharashtra,Male,75,39000,571,4,23022.95,1,Platinum,0,0,1,0,1,0,0,4,90,Email
10696,KA10696,Suraj,Karnataka,Male,55,74000,625,1,50009.48,1,Silver,1,0,2,1,0,0,0,6,110,Email
10697,MH10697,Manisha,Maharashtra,Female,41,153000,600,4,234447.97,1,Gold,0,0,1,1,0,0,0,4,90,Email
10698,DL10698,Tina,Delhi,Female,48,93000,745,4,107615.36,1,Gold,0,1,2,1,0,0,0,10,150,Mobile
10699,DL10699,Poonam,Delhi,Female,46,179000,753,9,179330.22,0,Not Applicable,1,0,1,1,0,0,0,8,130,Mobile
10700,TN10700,Esha,Tamil Nadu,Female,26,113000,684,6,67810.4,1,Platinum,1,1,3,1,0,0,0,10,150,Branch
10701,WB10701,Diya,West Bengal,Female,44,82000,716,9,0,1,Gold,0,1,2,1,0,0,0,9,140,Mobile
10702,MH10702,Prakash,Maharashtra,Male,45,162000,757,3,10591.86,1,Platinum,1,1,3,1,0,0,0,9,140,Mobile
10703,MH10703,Deepak,Maharashtra,Male,76,46000,546,5,15368.89,0,Not Applicable,0,1,1,1,1,1,10,4,20,Email
10704,KA10704,Komal,Karnataka,Female,43,91000,653,7,126223.5,0,Not Applicable,1,1,2,1,0,0,0,9,140,Branch
10705,KA10705,Ashok,Karnataka,Male,52,162000,600,2,34140.73,1,Platinum,0,1,2,0,1,1,7,2,26,Phone
10706,TN10706,Suraj,Tamil Nadu,Male,56,83000,683,3,87542.26,1,Gold,1,0,2,1,0,1,5,4,30,Mobile
10707,KA10707,Yogesh,Karnataka,Male,56,31000,715,5,47991.04,1,Platinum,0,1,2,1,0,0,0,7,120,Phone
10708,KA10708,Alka,Karnataka,Female,33,158000,616,10,151454.19,1,Gold,0,1,2,1,0,0,0,6,110,Email
10709,DL10709,Nikhil,Delhi,Male,38,79000,775,5,126894.53,1,Silver,0,1,2,1,0,0,0,4,90,Email
10710,TN10710,Prakash,Tamil Nadu,Male,40,61000,825,5,65230.96,0,Not Applicable,0,1,1,1,0,0,0,5,100,Mobile
10711,KA10711,Yash,Karnataka,Male,60,57000,709,2,177969.2,1,Silver,0,0,1,1,0,1,23,4,0,Mobile
10712,KA10712,Bharat,Karnataka,Male,54,104000,652,6,97411.79,1,Gold,0,0,1,1,0,0,0,5,100,Mobile
10713,TN10713,Ishita,Tamil Nadu,Female,54,81000,779,7,215058.19,0,Not Applicable,0,1,1,1,0,0,0,4,90,Mobile
10714,KA10714,Sneha,Karnataka,Female,38,121000,728,5,179507.06,1,Platinum,0,0,1,1,0,0,0,4,90,Phone
10715,TN10715,Vivaan,Tamil Nadu,Male,46,57000,678,6,221397.83,1,Silver,1,0,2,1,0,0,0,6,110,Mobile
10716,WB10716,Sonia,West Bengal,Female,69,58000,574,2,0,1,Platinum,0,0,1,1,1,1,23,2,0,Phone
10717,TN10717,Vijay,Tamil Nadu,Male,52,163000,600,2,19631.34,1,Silver,0,1,2,0,1,0,0,2,90,Phone
10718,MH10718,Neha,Maharashtra,Female,55,119000,828,1,215238.6,1,Gold,0,1,2,1,0,0,0,8,130,Phone
10719,DL10719,Pankaj,Delhi,Male,35,122000,739,3,84699.56,0,Not Applicable,1,1,2,1,0,0,0,5,100,Mobile
10720,TN10720,Jhanvi,Tamil Nadu,Female,32,63000,791,4,117134.54,1,Gold,1,1,3,1,0,0,0,6,110,Phone
10721,MH10721,Harsh,Maharashtra,Male,37,181000,731,2,74247.87,1,Platinum,0,0,1,1,0,0,0,9,140,Mobile
10722,KA10722,Geeta,Karnataka,Female,54,91000,755,1,230328.78,0,Not Applicable,0,1,1,1,0,0,0,8,130,Mobile
10723,MH10723,Pallavi,Maharashtra,Female,62,41000,406,3,0,1,Platinum,0,0,1,1,1,0,0,8,130,Branch
10724,MH10724,Sumit,Maharashtra,Male,52,163000,559,1,48612.21,1,Platinum,1,1,3,0,1,0,0,2,110,Branch
10725,TN10725,Rohan,Tamil Nadu,Male,46,186000,759,4,139442.37,0,Not Applicable,1,1,2,1,0,1,2,6,110,Mobile
10726,DL10726,Komal,Delhi,Female,49,51000,709,6,174104.09,1,Silver,0,0,1,1,0,1,27,4,0,Email
10727,DL10727,Gopal,Delhi,Male,26,127000,660,4,90167.56,1,Gold,0,0,1,1,0,0,0,7,120,Email
10728,KA10728,Tarun,Karnataka,Male,55,87000,573,1,0,1,Platinum,0,0,1,1,1,0,0,9,140,Email
10729,KA10729,Ravi,Karnataka,Male,32,61000,785,1,160171.44,1,Silver,1,0,2,1,0,0,0,9,140,Mobile
10730,WB10730,Arvind,West Bengal,Male,37,154000,642,5,50329.15,0,Not Applicable,0,1,1,1,0,0,0,6,110,Phone
10731,MH10731,Umesh,Maharashtra,Male,56,154000,679,1,71066.6,1,Gold,0,0,1,1,0,0,0,5,100,Mobile
10732,MH10732,Sonia,Maharashtra,Female,57,152000,738,9,98529.8,1,Gold,0,0,1,1,0,0,0,4,90,Mobile
10733,WB10733,Vivaan,West Bengal,Male,60,162000,600,1,0,1,Silver,0,0,1,0,1,1,30,1,0,Mobile
10734,TN10734,Neel,Tamil Nadu,Male,54,170000,525,1,15344.22,1,Platinum,0,0,1,1,1,0,0,5,100,Mobile
10735,KA10735,Esha,Karnataka,Female,78,148000,570,4,0,1,Platinum,0,0,1,0,1,0,0,10,150,Branch
10736,MH10736,Tina,Maharashtra,Female,43,149000,620,2,111664.74,1,Silver,0,1,2,1,0,0,0,5,100,Branch
10737,WB10737,Vaishnavi,West Bengal,Female,53,118000,705,5,206044.68,1,Platinum,1,0,2,1,0,0,0,6,110,Email
10738,KA10738,Rashmi,Karnataka,Female,40,159000,730,2,239842.59,1,Gold,0,1,2,1,0,0,0,7,120,Mobile
10739,DL10739,Ravi,Delhi,Male,57,128000,699,6,201241.8,1,Gold,0,0,1,1,0,1,5,5,40,Branch
10740,KA10740,Rekha,Karnataka,Female,51,39000,653,9,19371.02,1,Platinum,0,0,1,1,0,0,0,5,100,Phone
10741,WB10741,Simran,West Bengal,Female,50,34000,791,1,0,1,Gold,0,1,2,1,0,0,0,6,110,Mobile
10742,TN10742,Shreya,Tamil Nadu,Female,28,124000,693,2,184393.74,0,Not Applicable,0,0,0,1,0,0,0,8,130,Email
10743,TN10743,Simran,Tamil Nadu,Female,78,90000,572,8,43052.98,1,Platinum,0,1,2,0,1,0,0,1,70,Phone
10744,KA10744,Suraj,Karnataka,Male,38,179000,716,8,159718.64,1,Silver,0,0,1,1,0,0,0,6,110,Email
10745,WB10745,Meenal,West Bengal,Female,39,54000,705,10,226268.89,1,Gold,0,1,2,1,0,0,0,10,150,Branch
10746,TN10746,Swati,Tamil Nadu,Female,59,63000,672,5,72886.28,1,Platinum,0,0,1,1,0,0,0,4,90,Email
10747,WB10747,Manisha,West Bengal,Female,55,133000,705,1,237132.98,1,Platinum,1,0,2,1,0,1,4,10,150,Email
10748,TN10748,Seema,Tamil Nadu,Female,56,80000,747,9,33994.21,1,Gold,1,1,3,1,0,0,0,9,140,Email
10749,TN10749,Mahesh,Tamil Nadu,Male,58,125000,645,2,130145.45,1,Platinum,0,0,1,1,0,0,0,10,150,Email
10750,DL10750,Divya,Delhi,Female,57,39000,721,4,0,1,Silver,0,1,2,1,0,0,0,7,120,Phone
10751,MH10751,Ishaan,Maharashtra,Male,49,71000,754,6,0,1,Gold,0,0,1,1,0,0,0,7,120,Mobile
10752,MH10752,Tanmay,Maharashtra,Male,34,127000,621,9,0,1,Gold,0,0,1,1,0,0,0,4,90,Mobile
10753,KA10753,Yogesh,Karnataka,Male,60,189000,647,6,64983.82,1,Silver,0,1,2,1,0,0,0,4,90,Email
10754,DL10754,Bharat,Delhi,Male,70,25000,536,1,3471.95,0,Not Applicable,1,0,1,0,1,0,0,3,80,Email
10755,WB10755,Shruti,West Bengal,Female,34,90000,683,6,108180.76,1,Gold,0,1,2,1,0,0,0,10,150,Mobile
10756,DL10756,Pallavi,Delhi,Female,25,150000,642,5,208386.75,0,Not Applicable,0,0,0,1,0,1,26,9,38,Phone
10757,MH10757,Nikhil,Maharashtra,Male,57,108000,536,2,13907.53,0,Not Applicable,0,0,0,1,1,1,19,3,0,Mobile
10758,KA10758,Tarun,Karnataka,Male,68,21000,575,2,0,1,Platinum,0,1,2,0,1,0,0,4,130,Branch
10759,TN10759,Nandini,Tamil Nadu,Female,52,123000,678,7,11884.23,1,Silver,0,0,1,1,0,0,0,7,120,Phone
10760,WB10760,Ankita,West Bengal,Female,59,95000,672,5,181589.41,1,Platinum,0,1,2,1,0,0,0,9,140,Email
10761,DL10761,Sumit,Delhi,Male,33,125000,681,1,208308.34,1,Silver,0,1,2,1,0,0,0,9,140,Mobile
10762,WB10762,Saanvi,West Bengal,Female,35,135000,709,3,106581.81,1,Gold,0,0,1,1,0,1,23,10,54,Mobile
10763,DL10763,Gopal,Delhi,Male,35,186000,667,6,53082.53,1,Gold,1,1,3,1,0,0,0,7,120,Branch
10764,TN10764,Manish,Tamil Nadu,Male,27,65000,690,2,0,1,Gold,0,1,2,1,0,0,0,7,120,Email
10765,DL10765,Tanmay,Delhi,Male,27,156000,745,1,93123.8,0,Not Applicable,0,0,0,1,0,0,0,4,90,Mobile
10766,TN10766,Ritika,Tamil Nadu,Female,52,165000,600,5,127141.85,1,Platinum,0,1,2,1,0,0,0,10,150,Mobile
10767,MH10767,Dinesh,Maharashtra,Male,53,183000,788,6,93651.76,1,Platinum,1,1,3,1,0,0,0,4,90,Email
10768,TN10768,Sai,Tamil Nadu,Male,54,94000,731,4,33265.5,1,Gold,0,0,1,1,0,0,0,5,100,Phone
10769,MH10769,Mahesh,Maharashtra,Male,51,68000,515,2,33683.3,1,Platinum,0,0,1,1,1,1,30,2,0,Phone
10770,TN10770,Rashmi,Tamil Nadu,Female,57,126000,676,6,0,1,Platinum,0,0,1,1,0,0,0,4,90,Email
10771,MH10771,Pooja,Maharashtra,Female,44,102000,665,2,126188.08,1,Gold,1,0,2,1,0,0,0,4,90,Email
10772,KA10772,Om,Karnataka,Male,31,33000,658,9,107544.6,1,Platinum,0,0,1,1,0,0,0,6,110,Mobile
10773,MH10773,Vaishnavi,Maharashtra,Female,41,150000,636,6,237759.99,1,Gold,0,1,2,1,0,1,5,9,80,Phone
10774,MH10774,Saanvi,Maharashtra,Female,28,69000,632,6,48040.29,1,Gold,0,1,2,1,0,0,0,4,90,Email
10775,KA10775,Ankit,Karnataka,Male,37,148000,765,4,25498.13,1,Platinum,0,1,2,1,0,0,0,10,150,Email
10776,MH10776,Prakash,Maharashtra,Male,35,189000,716,3,143176.45,1,Platinum,1,1,3,1,0,0,0,8,130,Mobile
10777,TN10777,Meera,Tamil Nadu,Female,58,127000,728,4,239037.51,1,Gold,0,1,2,1,0,0,0,10,150,Phone
10778,MH10778,Suresh,Maharashtra,Male,33,122000,765,5,187473.13,1,Silver,0,1,2,1,0,0,0,6,110,Mobile
10779,KA10779,Prakash,Karnataka,Male,52,168000,685,2,96740.23,1,Silver,0,0,1,1,0,0,0,4,90,Email
10780,MH10780,Farah,Maharashtra,Female,26,73000,740,8,51633.12,1,Gold,0,0,1,1,0,0,0,6,110,Mobile
10781,MH10781,Ritik,Maharashtra,Male,33,118000,722,6,178309.13,1,Gold,0,1,2,1,0,0,0,7,120,Mobile
10782,TN10782,Manish,Tamil Nadu,Male,29,86000,697,4,150637.94,1,Gold,0,1,2,1,0,0,0,6,110,Email
10783,TN10783,Poonam,Tamil Nadu,Female,60,78000,776,4,238867.69,1,Gold,0,0,1,1,0,0,0,8,130,Email
10784,KA10784,Vihaan,Karnataka,Male,53,100000,766,5,125038.3,1,Gold,0,0,1,1,0,0,0,10,150,Email
10785,DL10785,Ananya,Delhi,Female,47,176000,641,6,227432.45,1,Platinum,0,1,2,1,0,0,0,4,90,Mobile
10786,MH10786,Ravi,Maharashtra,Male,28,135000,718,9,19118.87,1,Platinum,0,0,1,1,0,0,0,9,140,Email
10787,MH10787,Shivam,Maharashtra,Male,60,70000,706,6,81329.21,1,Gold,0,1,2,1,0,1,17,6,26,Email
10788,TN10788,Ravi,Tamil Nadu,Male,58,50000,646,10,16587,0,Not Applicable,0,0,0,1,0,0,0,4,90,Email
